run,array_type,size,algorithm,time_us,char_comparisons,seed
5,"reverse_sorted",1800,"StringMergeSort",1063,7034,20264560
5,"reverse_sorted",1800,"MSDRadixSort",320,4390,20264560
5,"reverse_sorted",1800,"MSDRadixQuickSort",145,9735,20264560
5,"reverse_sorted",1900,"QuickSort",216,244410,20264560
5,"reverse_sorted",1900,"MergeSort",667,16802,20264560
5,"reverse_sorted",1900,"StringQuickSort",50,17890,20264560
5,"reverse_sorted",1900,"StringMergeSort",1153,7375,20264560
5,"reverse_sorted",1900,"MSDRadixSort",341,4626,20264560
5,"reverse_sorted",1900,"MSDRadixQuickSort",152,10274,20264560
5,"reverse_sorted",2000,"QuickSort",216,243967,20264560
5,"reverse_sorted",2000,"MergeSort",708,17461,20264560
5,"reverse_sorted",2000,"StringQuickSort",54,19102,20264560
5,"reverse_sorted",2000,"StringMergeSort",1179,7636,20264560
5,"reverse_sorted",2000,"MSDRadixSort",381,4872,20264560
5,"reverse_sorted",2000,"MSDRadixQuickSort",175,10807,20264560
5,"reverse_sorted",2100,"QuickSort",234,257113,20264560
5,"reverse_sorted",2100,"MergeSort",706,18452,20264560
5,"reverse_sorted",2100,"StringQuickSort",51,20182,20264560
5,"reverse_sorted",2100,"StringMergeSort",1273,8077,20264560
5,"reverse_sorted",2100,"MSDRadixSort",403,5112,20264560
5,"reverse_sorted",2100,"MSDRadixQuickSort",170,11326,20264560
5,"reverse_sorted",2200,"QuickSort",255,281137,20264560
5,"reverse_sorted",2200,"MergeSort",779,19692,20264560
5,"reverse_sorted",2200,"StringQuickSort",55,21164,20264560
5,"reverse_sorted",2200,"StringMergeSort",1317,8536,20264560
5,"reverse_sorted",2200,"MSDRadixSort",403,5342,20264560
5,"reverse_sorted",2200,"MSDRadixQuickSort",179,11837,20264560
5,"reverse_sorted",2300,"QuickSort",278,306774,20264560
5,"reverse_sorted",2300,"MergeSort",827,20977,20264560
5,"reverse_sorted",2300,"StringQuickSort",58,22244,20264560
5,"reverse_sorted",2300,"StringMergeSort",1446,9135,20264560
5,"reverse_sorted",2300,"MSDRadixSort",427,5594,20264560
5,"reverse_sorted",2300,"MSDRadixQuickSort",186,12386,20264560
5,"reverse_sorted",2400,"QuickSort",289,328967,20264560
5,"reverse_sorted",2400,"MergeSort",874,22080,20264560
5,"reverse_sorted",2400,"StringQuickSort",62,23258,20264560
5,"reverse_sorted",2400,"StringMergeSort",1471,9505,20264560
5,"reverse_sorted",2400,"MSDRadixSort",459,5834,20264560
5,"reverse_sorted",2400,"MSDRadixQuickSort",209,12941,20264560
5,"reverse_sorted",2500,"QuickSort",310,348503,20264560
5,"reverse_sorted",2500,"MergeSort",910,23072,20264560
5,"reverse_sorted",2500,"StringQuickSort",65,24573,20264560
5,"reverse_sorted",2500,"StringMergeSort",1547,9878,20264560
5,"reverse_sorted",2500,"MSDRadixSort",483,6078,20264560
5,"reverse_sorted",2500,"MSDRadixQuickSort",209,13464,20264560
5,"reverse_sorted",2600,"QuickSort",336,368091,20264560
5,"reverse_sorted",2600,"MergeSort",947,24387,20264560
5,"reverse_sorted",2600,"StringQuickSort",67,25667,20264560
5,"reverse_sorted",2600,"StringMergeSort",1632,10519,20264560
5,"reverse_sorted",2600,"MSDRadixSort",491,6324,20264560
5,"reverse_sorted",2600,"MSDRadixQuickSort",208,14012,20264560
5,"reverse_sorted",2700,"QuickSort",347,392766,20264560
5,"reverse_sorted",2700,"MergeSort",993,25531,20264560
5,"reverse_sorted",2700,"StringQuickSort",69,26880,20264560
5,"reverse_sorted",2700,"StringMergeSort",1717,10987,20264560
5,"reverse_sorted",2700,"MSDRadixSort",512,6575,20264560
5,"reverse_sorted",2700,"MSDRadixQuickSort",216,14563,20264560
5,"reverse_sorted",2800,"QuickSort",373,417537,20264560
5,"reverse_sorted",2800,"MergeSort",1033,26335,20264560
5,"reverse_sorted",2800,"StringQuickSort",73,27912,20264560
5,"reverse_sorted",2800,"StringMergeSort",1798,11214,20264560
5,"reverse_sorted",2800,"MSDRadixSort",522,6822,20264560
5,"reverse_sorted",2800,"MSDRadixQuickSort",228,15105,20264560
5,"reverse_sorted",2900,"QuickSort",388,437681,20264560
5,"reverse_sorted",2900,"MergeSort",1075,27355,20264560
5,"reverse_sorted",2900,"StringQuickSort",76,28939,20264560
5,"reverse_sorted",2900,"StringMergeSort",1842,11650,20264560
5,"reverse_sorted",2900,"MSDRadixSort",551,7051,20264560
5,"reverse_sorted",2900,"MSDRadixQuickSort",236,15623,20264560
5,"reverse_sorted",3000,"QuickSort",425,457304,20264560
5,"reverse_sorted",3000,"MergeSort",1092,28278,20264560
5,"reverse_sorted",3000,"StringQuickSort",79,30332,20264560
5,"reverse_sorted",3000,"StringMergeSort",1939,12029,20264560
5,"reverse_sorted",3000,"MSDRadixSort",564,7295,20264560
5,"reverse_sorted",3000,"MSDRadixQuickSort",243,16174,20264560
5,"nearly_sorted",100,"QuickSort",14,13355,20264560
5,"nearly_sorted",100,"MergeSort",27,725,20264560
5,"nearly_sorted",100,"StringQuickSort",3,600,20264560
5,"nearly_sorted",100,"StringMergeSort",49,331,20264560
5,"nearly_sorted",100,"MSDRadixSort",16,238,20264560
5,"nearly_sorted",100,"MSDRadixQuickSort",7,485,20264560
5,"nearly_sorted",200,"QuickSort",31,29509,20264560
5,"nearly_sorted",200,"MergeSort",53,1624,20264560
5,"nearly_sorted",200,"StringQuickSort",5,1419,20264560
5,"nearly_sorted",200,"StringMergeSort",96,694,20264560
5,"nearly_sorted",200,"MSDRadixSort",29,470,20264560
5,"nearly_sorted",200,"MSDRadixQuickSort",14,971,20264560
5,"nearly_sorted",300,"QuickSort",44,43677,20264560
5,"nearly_sorted",300,"MergeSort",82,2594,20264560
5,"nearly_sorted",300,"StringQuickSort",7,2400,20264560
5,"nearly_sorted",300,"StringMergeSort",150,1089,20264560
5,"nearly_sorted",300,"MSDRadixSort",40,693,20264560
5,"nearly_sorted",300,"MSDRadixQuickSort",21,1435,20264560
5,"nearly_sorted",400,"QuickSort",61,59402,20264560
5,"nearly_sorted",400,"MergeSort",113,3710,20264560
5,"nearly_sorted",400,"StringQuickSort",11,3032,20264560
5,"nearly_sorted",400,"StringMergeSort",214,1465,20264560
5,"nearly_sorted",400,"MSDRadixSort",60,927,20264560
5,"nearly_sorted",400,"MSDRadixQuickSort",30,1950,20264560
5,"nearly_sorted",500,"QuickSort",90,73659,20264560
5,"nearly_sorted",500,"MergeSort",153,4996,20264560
5,"nearly_sorted",500,"StringQuickSort",14,4069,20264560
5,"nearly_sorted",500,"StringMergeSort",271,1973,20264560
5,"nearly_sorted",500,"MSDRadixSort",70,1167,20264560
5,"nearly_sorted",500,"MSDRadixQuickSort",35,2454,20264560
5,"nearly_sorted",600,"QuickSort",89,86192,20264560
5,"nearly_sorted",600,"MergeSort",168,5969,20264560
5,"nearly_sorted",600,"StringQuickSort",15,4829,20264560
5,"nearly_sorted",600,"StringMergeSort",312,2320,20264560
5,"nearly_sorted",600,"MSDRadixSort",81,1410,20264560
5,"nearly_sorted",600,"MSDRadixQuickSort",41,2972,20264560
5,"nearly_sorted",700,"QuickSort",107,102396,20264560
5,"nearly_sorted",700,"MergeSort",205,7187,20264560
5,"nearly_sorted",700,"StringQuickSort",18,5947,20264560
5,"nearly_sorted",700,"StringMergeSort",370,2742,20264560
5,"nearly_sorted",700,"MSDRadixSort",97,1649,20264560
5,"nearly_sorted",700,"MSDRadixQuickSort",50,3528,20264560
5,"nearly_sorted",800,"QuickSort",122,116073,20264560
5,"nearly_sorted",800,"MergeSort",238,8432,20264560
5,"nearly_sorted",800,"StringQuickSort",21,6597,20264560
5,"nearly_sorted",800,"StringMergeSort",424,3284,20264560
5,"nearly_sorted",800,"MSDRadixSort",118,1878,20264560
5,"nearly_sorted",800,"MSDRadixQuickSort",62,4071,20264560
5,"nearly_sorted",900,"QuickSort",151,135546,20264560
5,"nearly_sorted",900,"MergeSort",296,9851,20264560
5,"nearly_sorted",900,"StringQuickSort",27,7980,20264560
5,"nearly_sorted",900,"StringMergeSort",525,3829,20264560
5,"nearly_sorted",900,"MSDRadixSort",143,2116,20264560
5,"nearly_sorted",900,"MSDRadixQuickSort",69,4622,20264560
5,"nearly_sorted",1000,"QuickSort",155,146849,20264560
5,"nearly_sorted",1000,"MergeSort",321,11304,20264560
5,"nearly_sorted",1000,"StringQuickSort",30,9231,20264560
5,"nearly_sorted",1000,"StringMergeSort",555,4317,20264560
5,"nearly_sorted",1000,"MSDRadixSort",151,2358,20264560
5,"nearly_sorted",1000,"MSDRadixQuickSort",76,5181,20264560
5,"nearly_sorted",1100,"QuickSort",179,169926,20264560
5,"nearly_sorted",1100,"MergeSort",377,12313,20264560
5,"nearly_sorted",1100,"StringQuickSort",36,9834,20264560
5,"nearly_sorted",1100,"StringMergeSort",674,4743,20264560
5,"nearly_sorted",1100,"MSDRadixSort",183,2606,20264560
5,"nearly_sorted",1100,"MSDRadixQuickSort",92,5761,20264560
5,"nearly_sorted",1200,"QuickSort",189,172155,20264560
5,"nearly_sorted",1200,"MergeSort",394,13450,20264560
5,"nearly_sorted",1200,"StringQuickSort",37,11303,20264560
5,"nearly_sorted",1200,"StringMergeSort",702,5111,20264560
5,"nearly_sorted",1200,"MSDRadixSort",179,2827,20264560
5,"nearly_sorted",1200,"MSDRadixQuickSort",91,6246,20264560
5,"nearly_sorted",1300,"QuickSort",210,193294,20264560
5,"nearly_sorted",1300,"MergeSort",459,14766,20264560
5,"nearly_sorted",1300,"StringQuickSort",43,12126,20264560
5,"nearly_sorted",1300,"StringMergeSort",817,5545,20264560
5,"nearly_sorted",1300,"MSDRadixSort",201,3081,20264560
5,"nearly_sorted",1300,"MSDRadixQuickSort",100,6785,20264560
5,"nearly_sorted",1400,"QuickSort",219,204242,20264560
5,"nearly_sorted",1400,"MergeSort",477,16367,20264560
5,"nearly_sorted",1400,"StringQuickSort",43,13048,20264560
5,"nearly_sorted",1400,"StringMergeSort",855,6138,20264560
5,"nearly_sorted",1400,"MSDRadixSort",237,3324,20264560
5,"nearly_sorted",1400,"MSDRadixQuickSort",117,7340,20264560
5,"nearly_sorted",1500,"QuickSort",253,220205,20264560
5,"nearly_sorted",1500,"MergeSort",536,17794,20264560
5,"nearly_sorted",1500,"StringQuickSort",46,14111,20264560
5,"nearly_sorted",1500,"StringMergeSort",891,6719,20264560
5,"nearly_sorted",1500,"MSDRadixSort",239,3569,20264560
5,"nearly_sorted",1500,"MSDRadixQuickSort",123,7868,20264560
5,"nearly_sorted",1600,"QuickSort",253,235120,20264560
5,"nearly_sorted",1600,"MergeSort",601,19192,20264560
5,"nearly_sorted",1600,"StringQuickSort",56,15950,20264560
5,"nearly_sorted",1600,"StringMergeSort",961,7315,20264560
5,"nearly_sorted",1600,"MSDRadixSort",255,3813,20264560
5,"nearly_sorted",1600,"MSDRadixQuickSort",133,8438,20264560
5,"nearly_sorted",1700,"QuickSort",270,253870,20264560
5,"nearly_sorted",1700,"MergeSort",601,20414,20264560
5,"nearly_sorted",1700,"StringQuickSort",55,16606,20264560
5,"nearly_sorted",1700,"StringMergeSort",1069,7700,20264560
5,"nearly_sorted",1700,"MSDRadixSort",292,4060,20264560
5,"nearly_sorted",1700,"MSDRadixQuickSort",140,9002,20264560
5,"nearly_sorted",1800,"QuickSort",293,268871,20264560
5,"nearly_sorted",1800,"MergeSort",690,21937,20264560
5,"nearly_sorted",1800,"StringQuickSort",61,17823,20264560
5,"nearly_sorted",1800,"StringMergeSort",1110,8191,20264560
5,"nearly_sorted",1800,"MSDRadixSort",289,4300,20264560
5,"nearly_sorted",1800,"MSDRadixQuickSort",151,9556,20264560
5,"nearly_sorted",1900,"QuickSort",308,276473,20264560
5,"nearly_sorted",1900,"MergeSort",736,23676,20264560
5,"nearly_sorted",1900,"StringQuickSort",62,18670,20264560
5,"nearly_sorted",1900,"StringMergeSort",1152,8876,20264560
5,"nearly_sorted",1900,"MSDRadixSort",309,4551,20264560
5,"nearly_sorted",1900,"MSDRadixQuickSort",157,10192,20264560
5,"nearly_sorted",2000,"QuickSort",312,291369,20264560
5,"nearly_sorted",2000,"MergeSort",771,25437,20264560
5,"nearly_sorted",2000,"StringQuickSort",72,19612,20264560
5,"nearly_sorted",2000,"StringMergeSort",1241,9560,20264560
5,"nearly_sorted",2000,"MSDRadixSort",325,4802,20264560
5,"nearly_sorted",2000,"MSDRadixQuickSort",168,10794,20264560
5,"nearly_sorted",2100,"QuickSort",357,304790,20264560
5,"nearly_sorted",2100,"MergeSort",832,26859,20264560
5,"nearly_sorted",2100,"StringQuickSort",73,20517,20264560
5,"nearly_sorted",2100,"StringMergeSort",1288,10209,20264560
5,"nearly_sorted",2100,"MSDRadixSort",374,5056,20264560
5,"nearly_sorted",2100,"MSDRadixQuickSort",193,11469,20264560
5,"nearly_sorted",2200,"QuickSort",348,324513,20264560
5,"nearly_sorted",2200,"MergeSort",855,27973,20264560
5,"nearly_sorted",2200,"StringQuickSort",72,21757,20264560
5,"nearly_sorted",2200,"StringMergeSort",1375,10697,20264560
5,"nearly_sorted",2200,"MSDRadixSort",402,5319,20264560
5,"nearly_sorted",2200,"MSDRadixQuickSort",190,12070,20264560
5,"nearly_sorted",2300,"QuickSort",374,344136,20264560
5,"nearly_sorted",2300,"MergeSort",864,29062,20264560
5,"nearly_sorted",2300,"StringQuickSort",76,22990,20264560
5,"nearly_sorted",2300,"StringMergeSort",1495,11042,20264560
5,"nearly_sorted",2300,"MSDRadixSort",410,5557,20264560
5,"nearly_sorted",2300,"MSDRadixQuickSort",195,12626,20264560
5,"nearly_sorted",2400,"QuickSort",387,361100,20264560
5,"nearly_sorted",2400,"MergeSort",945,30258,20264560
5,"nearly_sorted",2400,"StringQuickSort",79,23679,20264560
5,"nearly_sorted",2400,"StringMergeSort",1537,11591,20264560
5,"nearly_sorted",2400,"MSDRadixSort",427,5797,20264560
5,"nearly_sorted",2400,"MSDRadixQuickSort",203,13215,20264560
5,"nearly_sorted",2500,"QuickSort",401,371689,20264560
5,"nearly_sorted",2500,"MergeSort",1018,31969,20264560
5,"nearly_sorted",2500,"StringQuickSort",84,27404,20264560
5,"nearly_sorted",2500,"StringMergeSort",1564,12108,20264560
5,"nearly_sorted",2500,"MSDRadixSort",415,6045,20264560
5,"nearly_sorted",2500,"MSDRadixQuickSort",211,13795,20264560
5,"nearly_sorted",2600,"QuickSort",441,390809,20264560
5,"nearly_sorted",2600,"MergeSort",1041,33150,20264560
5,"nearly_sorted",2600,"StringQuickSort",87,27080,20264560
5,"nearly_sorted",2600,"StringMergeSort",1688,12491,20264560
5,"nearly_sorted",2600,"MSDRadixSort",435,6290,20264560
5,"nearly_sorted",2600,"MSDRadixQuickSort",219,14422,20264560
5,"nearly_sorted",2700,"QuickSort",430,404951,20264560
5,"nearly_sorted",2700,"MergeSort",1108,34962,20264560
5,"nearly_sorted",2700,"StringQuickSort",90,27251,20264560
5,"nearly_sorted",2700,"StringMergeSort",1761,13311,20264560
5,"nearly_sorted",2700,"MSDRadixSort",473,6550,20264560
5,"nearly_sorted",2700,"MSDRadixQuickSort",232,14997,20264560
5,"nearly_sorted",2800,"QuickSort",463,420457,20264560
5,"nearly_sorted",2800,"MergeSort",1129,36268,20264560
5,"nearly_sorted",2800,"StringQuickSort",95,29413,20264560
5,"nearly_sorted",2800,"StringMergeSort",1840,13965,20264560
5,"nearly_sorted",2800,"MSDRadixSort",477,6812,20264560
5,"nearly_sorted",2800,"MSDRadixQuickSort",241,15601,20264560
5,"nearly_sorted",2900,"QuickSort",491,451079,20264560
5,"nearly_sorted",2900,"MergeSort",1180,38139,20264560
5,"nearly_sorted",2900,"StringQuickSort",99,30139,20264560
5,"nearly_sorted",2900,"StringMergeSort",1878,14802,20264560
5,"nearly_sorted",2900,"MSDRadixSort",502,7047,20264560
5,"nearly_sorted",2900,"MSDRadixQuickSort",244,16232,20264560
5,"nearly_sorted",3000,"QuickSort",420,433586,20264560
5,"nearly_sorted",3000,"MergeSort",1206,39587,20264560
5,"nearly_sorted",3000,"StringQuickSort",107,32124,20264560
5,"nearly_sorted",3000,"StringMergeSort",1954,15362,20264560
5,"nearly_sorted",3000,"MSDRadixSort",486,7292,20264560
5,"nearly_sorted",3000,"MSDRadixQuickSort",248,16900,20264560
6,"random",100,"QuickSort",19,15194,20265569
6,"random",100,"MergeSort",34,597,20265569
6,"random",100,"StringQuickSort",4,755,20265569
6,"random",100,"StringMergeSort",54,502,20265569
6,"random",100,"MSDRadixSort",18,179,20265569
6,"random",100,"MSDRadixQuickSort",8,198,20265569
6,"random",200,"QuickSort",39,30837,20265569
6,"random",200,"MergeSort",65,1508,20265569
6,"random",200,"StringQuickSort",9,1688,20265569
6,"random",200,"StringMergeSort",102,1189,20265569
6,"random",200,"MSDRadixSort",33,390,20265569
6,"random",200,"MSDRadixQuickSort",15,541,20265569
6,"random",300,"QuickSort",54,45071,20265569
6,"random",300,"MergeSort",105,2535,20265569
6,"random",300,"StringQuickSort",14,2583,20265569
6,"random",300,"StringMergeSort",165,1927,20265569
6,"random",300,"MSDRadixSort",51,616,20265569
6,"random",300,"MSDRadixQuickSort",23,912,20265569
6,"random",400,"QuickSort",70,57776,20265569
6,"random",400,"MergeSort",137,3662,20265569
6,"random",400,"StringQuickSort",19,3415,20265569
6,"random",400,"StringMergeSort",220,2678,20265569
6,"random",400,"MSDRadixSort",63,823,20265569
6,"random",400,"MSDRadixQuickSort",32,1332,20265569
6,"random",500,"QuickSort",92,73493,20265569
6,"random",500,"MergeSort",197,4855,20265569
6,"random",500,"StringQuickSort",26,4305,20265569
6,"random",500,"StringMergeSort",304,3451,20265569
6,"random",500,"MSDRadixSort",84,1048,20265569
6,"random",500,"MSDRadixQuickSort",43,1849,20265569
6,"random",600,"QuickSort",116,87983,20265569
6,"random",600,"MergeSort",233,6122,20265569
6,"random",600,"StringQuickSort",29,5931,20265569
6,"random",600,"StringMergeSort",346,4341,20265569
6,"random",600,"MSDRadixSort",94,1268,20265569
6,"random",600,"MSDRadixQuickSort",49,2365,20265569
6,"random",700,"QuickSort",133,105664,20265569
6,"random",700,"MergeSort",273,7440,20265569
6,"random",700,"StringQuickSort",35,6677,20265569
6,"random",700,"StringMergeSort",411,5205,20265569
6,"random",700,"MSDRadixSort",108,1487,20265569
6,"random",700,"MSDRadixQuickSort",58,2903,20265569
6,"random",800,"QuickSort",147,120768,20265569
6,"random",800,"MergeSort",309,8799,20265569
6,"random",800,"StringQuickSort",40,8156,20265569
6,"random",800,"StringMergeSort",479,6096,20265569
6,"random",800,"MSDRadixSort",125,1712,20265569
6,"random",800,"MSDRadixQuickSort",68,3455,20265569
6,"random",900,"QuickSort",169,136210,20265569
6,"random",900,"MergeSort",391,10184,20265569
6,"random",900,"StringQuickSort",50,9117,20265569
6,"random",900,"StringMergeSort",581,7017,20265569
6,"random",900,"MSDRadixSort",140,1943,20265569
6,"random",900,"MSDRadixQuickSort",77,4038,20265569
6,"random",1000,"QuickSort",187,150704,20265569
6,"random",1000,"MergeSort",400,11590,20265569
6,"random",1000,"StringQuickSort",51,10519,20265569
6,"random",1000,"StringMergeSort",597,7871,20265569
6,"random",1000,"MSDRadixSort",155,2175,20265569
6,"random",1000,"MSDRadixQuickSort",86,4629,20265569
6,"random",1100,"QuickSort",212,170036,20265569
6,"random",1100,"MergeSort",468,13060,20265569
6,"random",1100,"StringQuickSort",64,11595,20265569
6,"random",1100,"StringMergeSort",725,8810,20265569
6,"random",1100,"MSDRadixSort",185,2405,20265569
6,"random",1100,"MSDRadixQuickSort",94,5222,20265569
6,"random",1200,"QuickSort",231,184237,20265569
6,"random",1200,"MergeSort",495,14531,20265569
6,"random",1200,"StringQuickSort",64,12293,20265569
6,"random",1200,"StringMergeSort",764,9758,20265569
6,"random",1200,"MSDRadixSort",193,2643,20265569
6,"random",1200,"MSDRadixQuickSort",107,5981,20265569
6,"random",1300,"QuickSort",257,198502,20265569
6,"random",1300,"MergeSort",584,16066,20265569
6,"random",1300,"StringQuickSort",75,14348,20265569
6,"random",1300,"StringMergeSort",829,10713,20265569
6,"random",1300,"MSDRadixSort",207,2873,20265569
6,"random",1300,"MSDRadixQuickSort",117,6562,20265569
6,"random",1400,"QuickSort",285,221192,20265569
6,"random",1400,"MergeSort",629,17609,20265569
6,"random",1400,"StringQuickSort",82,16843,20265569
6,"random",1400,"StringMergeSort",893,11680,20265569
6,"random",1400,"MSDRadixSort",221,3112,20265569
6,"random",1400,"MSDRadixQuickSort",126,7158,20265569
6,"random",1500,"QuickSort",299,227524,20265569
6,"random",1500,"MergeSort",690,19134,20265569
6,"random",1500,"StringQuickSort",89,16168,20265569
6,"random",1500,"StringMergeSort",975,12678,20265569
6,"random",1500,"MSDRadixSort",240,3350,20265569
6,"random",1500,"MSDRadixQuickSort",134,7830,20265569
6,"random",1600,"QuickSort",315,247390,20265569
6,"random",1600,"MergeSort",733,20719,20265569
6,"random",1600,"StringQuickSort",96,19456,20265569
6,"random",1600,"StringMergeSort",1041,13623,20265569
6,"random",1600,"MSDRadixSort",261,3606,20265569
6,"random",1600,"MSDRadixQuickSort",147,8672,20265569
6,"random",1700,"QuickSort",341,263761,20265569
6,"random",1700,"MergeSort",798,22375,20265569
6,"random",1700,"StringQuickSort",108,18664,20265569
6,"random",1700,"StringMergeSort",1211,14631,20265569
6,"random",1700,"MSDRadixSort",314,3865,20265569
6,"random",1700,"MSDRadixQuickSort",174,9422,20265569
6,"random",1800,"QuickSort",363,280703,20265569
6,"random",1800,"MergeSort",811,23951,20265569
6,"random",1800,"StringQuickSort",110,19663,20265569
6,"random",1800,"StringMergeSort",1224,15612,20265569
6,"random",1800,"MSDRadixSort",328,4131,20265569
6,"random",1800,"MSDRadixQuickSort",179,10049,20265569
6,"random",1900,"QuickSort",398,296293,20265569
6,"random",1900,"MergeSort",868,25607,20265569
6,"random",1900,"StringQuickSort",107,20988,20265569
6,"random",1900,"StringMergeSort",1270,16549,20265569
6,"random",1900,"MSDRadixSort",337,4392,20265569
6,"random",1900,"MSDRadixQuickSort",187,10788,20265569
6,"random",2000,"QuickSort",408,310783,20265569
6,"random",2000,"MergeSort",941,27244,20265569
6,"random",2000,"StringQuickSort",117,22304,20265569
6,"random",2000,"StringMergeSort",1339,17556,20265569
6,"random",2000,"MSDRadixSort",358,4659,20265569
6,"random",2000,"MSDRadixQuickSort",195,11753,20265569
6,"random",2100,"QuickSort",416,331994,20265569
6,"random",2100,"MergeSort",958,28857,20265569
6,"random",2100,"StringQuickSort",120,25818,20265569
6,"random",2100,"StringMergeSort",1433,18546,20265569
6,"random",2100,"MSDRadixSort",375,4906,20265569
6,"random",2100,"MSDRadixQuickSort",195,12325,20265569
6,"random",2200,"QuickSort",450,346078,20265569
6,"random",2200,"MergeSort",1068,30559,20265569
6,"random",2200,"StringQuickSort",131,24474,20265569
6,"random",2200,"StringMergeSort",1500,19570,20265569
6,"random",2200,"MSDRadixSort",409,5175,20265569
6,"random",2200,"MSDRadixQuickSort",202,13090,20265569
6,"random",2300,"QuickSort",461,365036,20265569
6,"random",2300,"MergeSort",1096,32309,20265569
6,"random",2300,"StringQuickSort",135,27467,20265569
6,"random",2300,"StringMergeSort",1546,20651,20265569
6,"random",2300,"MSDRadixSort",424,5436,20265569
6,"random",2300,"MSDRadixQuickSort",219,13719,20265569
6,"random",2400,"QuickSort",487,385021,20265569
6,"random",2400,"MergeSort",1167,34024,20265569
6,"random",2400,"StringQuickSort",143,31935,20265569
6,"random",2400,"StringMergeSort",1651,21672,20265569
6,"random",2400,"MSDRadixSort",434,5698,20265569
6,"random",2400,"MSDRadixQuickSort",225,14310,20265569
6,"random",2500,"QuickSort",514,398566,20265569
6,"random",2500,"MergeSort",1219,35813,20265569
6,"random",2500,"StringQuickSort",147,29296,20265569
6,"random",2500,"StringMergeSort",1766,22736,20265569
6,"random",2500,"MSDRadixSort",436,5955,20265569
6,"random",2500,"MSDRadixQuickSort",233,15278,20265569
6,"random",2600,"QuickSort",539,409405,20265569
6,"random",2600,"MergeSort",1303,37434,20265569
6,"random",2600,"StringQuickSort",158,32579,20265569
6,"random",2600,"StringMergeSort",1871,23703,20265569
6,"random",2600,"MSDRadixSort",484,6226,20265569
6,"random",2600,"MSDRadixQuickSort",256,16090,20265569
6,"random",2700,"QuickSort",597,427325,20265569
6,"random",2700,"MergeSort",1288,39274,20265569
6,"random",2700,"StringQuickSort",164,31587,20265569
6,"random",2700,"StringMergeSort",1922,24819,20265569
6,"random",2700,"MSDRadixSort",472,6492,20265569
6,"random",2700,"MSDRadixQuickSort",252,16674,20265569
6,"random",2800,"QuickSort",591,445119,20265569
6,"random",2800,"MergeSort",1339,40986,20265569
6,"random",2800,"StringQuickSort",166,32942,20265569
6,"random",2800,"StringMergeSort",2009,25851,20265569
6,"random",2800,"MSDRadixSort",495,6765,20265569
6,"random",2800,"MSDRadixQuickSort",263,17371,20265569
6,"random",2900,"QuickSort",617,465175,20265569
6,"random",2900,"MergeSort",1387,42794,20265569
6,"random",2900,"StringQuickSort",173,35905,20265569
6,"random",2900,"StringMergeSort",2082,26857,20265569
6,"random",2900,"MSDRadixSort",525,7048,20265569
6,"random",2900,"MSDRadixQuickSort",270,18227,20265569
6,"random",3000,"QuickSort",617,479409,20265569
6,"random",3000,"MergeSort",1459,44563,20265569
6,"random",3000,"StringQuickSort",180,39881,20265569
6,"random",3000,"StringMergeSort",2137,27965,20265569
6,"random",3000,"MSDRadixSort",554,7329,20265569
6,"random",3000,"MSDRadixQuickSort",284,19211,20265569
6,"reverse_sorted",100,"QuickSort",13,13982,20265569
6,"reverse_sorted",100,"MergeSort",29,674,20265569
6,"reverse_sorted",100,"StringQuickSort",2,592,20265569
6,"reverse_sorted",100,"StringMergeSort",48,386,20265569
6,"reverse_sorted",100,"MSDRadixSort",19,238,20265569
6,"reverse_sorted",100,"MSDRadixQuickSort",8,501,20265569
6,"reverse_sorted",200,"QuickSort",26,29264,20265569
6,"reverse_sorted",200,"MergeSort",54,1440,20265569
6,"reverse_sorted",200,"StringQuickSort",4,1348,20265569
6,"reverse_sorted",200,"StringMergeSort",95,756,20265569
6,"reverse_sorted",200,"MSDRadixSort",35,473,20265569
6,"reverse_sorted",200,"MSDRadixQuickSort",15,1007,20265569
6,"reverse_sorted",300,"QuickSort",36,41076,20265569
6,"reverse_sorted",300,"MergeSort",86,2318,20265569
6,"reverse_sorted",300,"StringQuickSort",6,2113,20265569
6,"reverse_sorted",300,"StringMergeSort",149,1189,20265569
6,"reverse_sorted",300,"MSDRadixSort",52,715,20265569
6,"reverse_sorted",300,"MSDRadixQuickSort",22,1560,20265569
6,"reverse_sorted",400,"QuickSort",52,57951,20265569
6,"reverse_sorted",400,"MergeSort",112,3110,20265569
6,"reverse_sorted",400,"StringQuickSort",8,2935,20265569
6,"reverse_sorted",400,"StringMergeSort",201,1549,20265569
6,"reverse_sorted",400,"MSDRadixSort",68,943,20265569
6,"reverse_sorted",400,"MSDRadixQuickSort",30,2081,20265569
6,"reverse_sorted",500,"QuickSort",53,58435,20265569
6,"reverse_sorted",500,"MergeSort",148,3853,20265569
6,"reverse_sorted",500,"StringQuickSort",10,3791,20265569
6,"reverse_sorted",500,"StringMergeSort",257,1897,20265569
6,"reverse_sorted",500,"MSDRadixSort",86,1192,20265569
6,"reverse_sorted",500,"MSDRadixQuickSort",37,2631,20265569
6,"reverse_sorted",600,"QuickSort",70,78146,20265569
6,"reverse_sorted",600,"MergeSort",178,4924,20265569
6,"reverse_sorted",600,"StringQuickSort",13,4697,20265569
6,"reverse_sorted",600,"StringMergeSort",338,2389,20265569
6,"reverse_sorted",600,"MSDRadixSort",110,1425,20265569
6,"reverse_sorted",600,"MSDRadixQuickSort",48,3144,20265569
